0.223817,-0.126462,0.434346,-0.143845,-2.054492,1.882428,9.049917
0.259288,-0.127490,0.514562,-0.129888,-2.463637,2.283002,10.891550
0.295282,-0.127932,0.599923,-0.114747,-2.896646,2.707222,12.845970
0.331158,-0.127823,0.690365,-0.098567,-3.350434,3.152035,14.898826
0.366167,-0.127205,0.785985,-0.081506,-3.821991,3.614461,17.036125
0.399466,-0.126121,0.887023,-0.063732,-4.308376,4.091598,19.244216
0.430157,-0.124617,0.993814,-0.045416,-4.806700,4.580628,21.509787
0.457359,-0.122738,1.106701,-0.026731,-5.314115,5.078816,23.819860
0.480293,-0.120528,1.225939,-0.007844,-5.827799,5.583522,26.161789
0.498377,-0.118023,1.351574,0.011096,-6.344932,6.092202,28.523260
0.511303,-0.115250,1.483361,0.029961,-6.862696,6.602421,30.892298
0.519075,-0.112226,1.620712,0.048649,-7.378260,7.111851,33.257262
0.522004,-0.108958,1.762708,0.067084,-7.888792,7.618275,35.606860
0.520649,-0.105446,1.908159,0.085207,-8.391467,8.119576,37.930144
0.515733,-0.101679,2.055721,0.102984,-8.883493,8.613748,40.216524
0.508055,-0.097648,2.203990,0.120378,-9.362132,9.098864,42.455776
0.498398,-0.093342,2.351605,0.137354,-9.824723,9.573089,44.638061
0.487477,-0.088755,2.497321,0.153869,-10.268704,10.034666,46.753948
0.475893,-0.083880,2.640046,0.169878,-10.691640,10.481917,48.794442
0.464128,-0.078719,2.778856,0.185318,-11.091237,10.913241,50.751020
0.452542,-0.073266,2.912989,0.200140,-11.465367,11.327128,52.615669
0.441388,-0.067528,3.041818,0.214274,-11.812082,11.722137,54.380922
0.430825,-0.061502,3.164854,0.227672,-12.129649,12.096929,56.039900
0.420952,-0.055208,3.281657,0.240238,-12.416521,12.450214,57.586340
0.411802,-0.048645,3.391887,0.251926,-12.671401,12.780825,59.014634
0.403359,-0.041795,3.495269,0.262750,-12.893251,13.087732,60.319853
0.395576,-0.034642,3.591574,0.272725,-13.081277,13.370004,61.497751
0.388395,-0.027186,3.680557,0.281817,-13.234953,13.626718,62.544805
0.385874,-0.029329,3.756841,0.266477,-13.351719,13.839488,63.458407
0.375888,-0.011046,3.834726,0.298269,-13.437106,14.061723,64.235236
0.349699,0.049974,3.965943,0.427816,-13.543480,14.328988,64.879764
0.345179,0.054884,3.993293,0.428613,-13.523294,14.477043,65.373451
0.361219,0.009017,3.999736,0.300838,-13.479019,14.492562,65.741612
0.346757,0.039512,4.057097,0.357061,-13.437585,14.624113,65.964361
0.351286,0.024925,4.068693,0.301556,-13.343578,14.638767,66.056691
0.338215,0.051917,4.104679,0.346544,-13.237445,14.703785,66.006560
0.341097,0.041076,4.101165,0.297919,-13.085802,14.666829,65.830145
0.336286,0.046569,4.098626,0.288674,-12.909754,14.631791,65.518612
0.329322,0.056167,4.087891,0.283731,-12.667891,14.557145,64.974763
0.323306,0.063669,4.068475,0.277456,-12.439624,14.461653,64.384043
0.316835,0.071102,4.039988,0.270544,-12.188949,14.337443,63.671567
0.309957,0.078192,4.002124,0.262507,-11.917243,14.184462,62.840916
0.302344,0.085628,3.955967,0.255210,-11.626896,14.004656,61.895681
0.295835,0.091461,3.912699,0.249169,-11.381963,13.841258,61.059709
