-0.078366,0.064510,-0.052196,0.020172,0.031779,-0.081952,-0.039710
-0.077368,0.063399,-0.052231,0.019890,0.031293,-0.080909,-0.039247
-0.075941,0.061957,-0.051898,0.019494,0.030656,-0.079453,-0.038583
-0.074072,0.060174,-0.051185,0.018978,0.029861,-0.077571,-0.037712
-0.071751,0.058038,-0.050081,0.018341,0.028904,-0.075249,-0.036628
-0.068965,0.055537,-0.048576,0.017577,0.027778,-0.072472,-0.035322
-0.065706,0.052660,-0.046663,0.016683,0.026479,-0.069227,-0.033789
-0.061962,0.049396,-0.044336,0.015657,0.024999,-0.065499,-0.032021
-0.057726,0.045733,-0.041589,0.014494,0.023334,-0.061274,-0.030011
-0.052988,0.041660,-0.038419,0.013192,0.021477,-0.056538,-0.027754
-0.047739,0.037164,-0.034823,0.011748,0.019422,-0.051276,-0.025240
-0.041973,0.032233,-0.030800,0.010158,0.017163,-0.045474,-0.022465
-0.035684,0.026856,-0.026346,0.008420,0.014694,-0.039118,-0.019420
-0.028865,0.021020,-0.021462,0.006531,0.012009,-0.032193,-0.016099
-0.021513,0.014714,-0.016145,0.004489,0.009102,-0.024685,-0.012494
-0.013623,0.007925,-0.010393,0.002290,0.005967,-0.016579,-0.008600
-0.005463,0.001240,-0.003993,0.001070,0.002639,-0.007896,-0.004616
0.000770,0.000712,-0.001640,0.006180,0.003068,-0.005751,-0.004112
0.005011,0.003898,-0.009182,0.010290,0.007644,-0.008506,-0.007769
0.006822,0.007030,-0.018821,0.014292,0.012107,-0.012344,-0.012856
0.006136,0.009444,-0.026946,0.018453,0.016382,-0.016998,-0.018216
0.003111,0.011428,-0.033439,0.022424,0.020678,-0.021777,-0.023434
-0.001912,0.013236,-0.038878,0.026038,0.024883,-0.026278,-0.028370
-0.008393,0.014937,-0.043579,0.029299,0.028868,-0.030411,-0.032979
-0.015654,0.016519,-0.047648,0.032253,0.032581,-0.034203,-0.037248
-0.022971,0.017968,-0.051157,0.034936,0.036010,-0.037688,-0.041176
-0.029678,0.019281,-0.054198,0.037370,0.039146,-0.040883,-0.044767
-0.035236,0.020461,-0.056866,0.039570,0.041980,-0.043799,-0.048025
-0.039287,0.021510,-0.059232,0.041549,0.044508,-0.046444,-0.050960
-0.041670,0.022434,-0.061337,0.043315,0.046728,-0.048825,-0.053578
-0.042424,0.023235,-0.063183,0.044872,0.048649,-0.050949,-0.055886
-0.041757,0.023918,-0.064741,0.046221,0.050284,-0.052824,-0.057895
-0.040008,0.024486,-0.065960,0.047360,0.051651,-0.054455,-0.059612
-0.044787,0.029976,-0.080182,0.058035,0.063439,-0.067163,-0.073404
-0.034405,0.025349,-0.067115,0.049111,0.053820,-0.057209,-0.062408
-0.031977,0.025574,-0.066809,0.049559,0.054472,-0.058093,-0.063252
-0.030081,0.025701,-0.065926,0.049790,0.054940,-0.058753,-0.063842
-0.028907,0.025731,-0.064458,0.049809,0.055237,-0.059194,-0.064186
-0.028523,0.025670,-0.062424,0.049623,0.055373,-0.059418,-0.064293
-0.028881,0.025520,-0.059868,0.049241,0.055350,-0.059432,-0.064171
-0.029834,0.025284,-0.056859,0.048676,0.055169,-0.059241,-0.063828
-0.031164,0.024967,-0.053476,0.047940,0.054829,-0.058848,-0.063270
-0.032618,0.024571,-0.049807,0.047048,0.054326,-0.058261,-0.062507
-0.033940,0.024099,-0.045939,0.046011,0.053657,-0.057485,-0.061544
-0.034905,0.023556,-0.041948,0.044841,0.052820,-0.056524,-0.060391
-0.035345,0.022944,-0.037898,0.043549,0.051814,-0.055385,-0.059054
-0.035165,0.022267,-0.033837,0.042141,0.050644,-0.054072,-0.057541
-0.034346,0.021529,-0.029797,0.040625,0.049312,-0.052589,-0.055860
-0.032942,0.020733,-0.025799,0.039006,0.047828,-0.050943,-0.054020
-0.031068,0.019882,-0.021856,0.037288,0.046199,-0.049137,-0.052028
-0.028875,0.018981,-0.017976,0.035475,0.044434,-0.047178,-0.049893
-0.026532,0.018032,-0.014170,0.033573,0.042543,-0.045070,-0.047623
-0.024197,0.017037,-0.010454,0.031585,0.040535,-0.042820,-0.045226
-0.022001,0.016001,-0.006848,0.029518,0.038415,-0.040434,-0.042710
-0.020034,0.014926,-0.003378,0.027378,0.036191,-0.037921,-0.040085
-0.018346,0.013820,-0.000059,0.025176,0.033867,-0.035287,-0.037354
-0.016892,0.012670,0.003049,0.022910,0.031450,-0.032542,-0.034535
-0.015653,0.011496,0.005951,0.020596,0.028939,-0.029696,-0.031627
-0.014530,0.010291,0.008621,0.018235,0.026342,-0.026757,-0.028638
-0.013437,0.009066,0.011063,0.015842,0.023665,-0.023735,-0.025581
-0.012268,0.007816,0.013269,0.013416,0.020909,-0.020641,-0.022460
-0.010945,0.006548,0.015255,0.010965,0.018084,-0.017486,-0.019282
-0.009413,0.005263,0.017040,0.008494,0.015197,-0.014280,-0.016057
-0.007650,0.003966,0.018647,0.006007,0.012257,-0.011034,-0.012792
-0.005666,0.002658,0.020100,0.003511,0.009272,-0.007759,-0.009494
-0.003499,0.001342,0.021420,0.001008,0.006253,-0.004466,-0.006172
-0.001208,0.000022,0.022627,-0.001494,0.003209,-0.001167,-0.002834
0.001138,-0.001301,0.023733,-0.003993,0.000151,0.002129,0.000512
0.003470,-0.002622,0.024749,-0.006481,-0.002913,0.005410,0.003858
0.005727,-0.003940,0.025679,-0.008953,-0.005972,0.008665,0.007194
0.007865,-0.005251,0.026530,-0.011405,-0.009018,0.011885,0.010514
0.009859,-0.006553,0.027304,-0.013829,-0.012041,0.015061,0.013809
0.011706,-0.007841,0.028008,-0.016221,-0.015033,0.018181,0.017070
0.013418,-0.009112,0.028650,-0.018573,-0.017986,0.021239,0.020290
0.015021,-0.010364,0.029240,-0.020882,-0.020890,0.024225,0.023460
0.016549,-0.011593,0.029793,-0.023141,-0.023737,0.027130,0.026573
0.018034,-0.012795,0.030321,-0.025344,-0.026521,0.029947,0.029620
0.019505,-0.013967,0.030838,-0.027486,-0.029231,0.032668,0.032594
0.020979,-0.015106,0.031356,-0.029562,-0.031860,0.035285,0.035486
0.022465,-0.016209,0.031884,-0.031564,-0.034401,0.037790,0.038289
0.023957,-0.017272,0.032428,-0.033488,-0.036846,0.040178,0.040994
0.025440,-0.018291,0.032986,-0.035328,-0.039187,0.042443,0.043593
0.026893,-0.019264,0.033557,-0.037077,-0.041417,0.044577,0.046079
0.028289,-0.020187,0.034134,-0.038729,-0.043529,0.046577,0.048441
0.029604,-0.021056,0.034709,-0.040278,-0.045516,0.048437,0.050674
0.030816,-0.021869,0.035270,-0.041719,-0.047370,0.050153,0.052768
0.031907,-0.022621,0.035807,-0.043045,-0.049086,0.051720,0.054715
0.032870,-0.023309,0.036312,-0.044250,-0.050657,0.053134,0.056508
0.033702,-0.023929,0.036775,-0.045327,-0.052076,0.054391,0.058138
0.034404,-0.024478,0.037189,-0.046272,-0.053337,0.055487,0.059596
0.034984,-0.024952,0.037548,-0.047078,-0.054433,0.056416,0.060876
0.042588,-0.030456,0.045443,-0.057352,-0.066525,0.068686,0.074478
0.035871,-0.025711,0.038111,-0.048331,-0.056233,0.057854,0.063023
0.036110,-0.025921,0.038251,-0.048651,-0.056758,0.058221,0.063677
0.036249,-0.026040,0.038307,-0.048806,-0.057091,0.058401,0.064119
0.036286,-0.026066,0.038270,-0.048790,-0.057225,0.058389,0.064340
0.036214,-0.025995,0.038130,-0.048598,-0.057153,0.058180,0.064333
0.036023,-0.025824,0.037874,-0.048222,-0.056869,0.057769,0.064089
0.035704,-0.025549,0.037491,-0.047657,-0.056365,0.057149,0.063600
0.035245,-0.025166,0.036969,-0.046897,-0.055636,0.056316,0.062859
0.034635,-0.024673,0.036296,-0.045935,-0.054673,0.055263,0.061857
0.033866,-0.024066,0.035461,-0.044765,-0.053471,0.053983,0.060587
0.032932,-0.023341,0.034455,-0.043381,-0.052022,0.052471,0.059040
0.031827,-0.022496,0.033271,-0.041777,-0.050319,0.050719,0.057208
0.030549,-0.021527,0.031900,-0.039947,-0.048356,0.048721,0.055084
0.029096,-0.020430,0.030339,-0.037885,-0.046124,0.046467,0.052659
0.027466,-0.019203,0.028582,-0.035584,-0.043618,0.043952,0.049925
0.025660,-0.017843,0.026625,-0.033039,-0.040829,0.041167,0.046874
0.023675,-0.016346,0.024465,-0.030243,-0.037751,0.038103,0.043499
0.021509,-0.014709,0.022098,-0.027190,-0.034377,0.034752,0.039791
0.019159,-0.012930,0.019520,-0.023874,-0.030699,0.031107,0.035742
0.016620,-0.011005,0.016728,-0.020289,-0.026710,0.027158,0.031344
0.013887,-0.008932,0.013717,-0.016429,-0.022404,0.022897,0.026589
0.010953,-0.006707,0.010483,-0.012287,-0.017772,0.018316,0.021469
0.007814,-0.004327,0.007023,-0.007857,-0.012809,0.013406,0.015976
0.004463,-0.001789,0.003331,-0.003134,-0.007506,0.008159,0.010102
-0.000041,0.001046,0.001671,0.000038,-0.004392,0.001636,0.004934
-0.006437,0.005524,0.003990,-0.001582,-0.008169,-0.003311,0.004742
-0.012455,0.010578,0.004860,-0.003837,-0.014712,-0.005592,0.007508
-0.018431,0.015067,0.005644,-0.005567,-0.022178,-0.008183,0.011172
-0.024306,0.018992,0.006657,-0.006935,-0.029596,-0.011185,0.015004
-0.029840,0.022568,0.007702,-0.008176,-0.036599,-0.014123,0.018728
-0.034863,0.025893,0.008700,-0.009358,-0.043091,-0.016806,0.022244
-0.039300,0.028975,0.009681,-0.010470,-0.049076,-0.019247,0.025521
-0.043135,0.031809,0.010682,-0.011495,-0.054572,-0.021488,0.028550
-0.046395,0.034392,0.011709,-0.012433,-0.059593,-0.023547,0.031331
-0.049139,0.036732,0.012746,-0.013285,-0.064148,-0.025425,0.033867
-0.051451,0.038837,0.013766,-0.014055,-0.068244,-0.027120,0.036165
-0.053420,0.040713,0.014740,-0.014745,-0.071890,-0.028631,0.038229
-0.055130,0.042367,0.015643,-0.015359,-0.075098,-0.029962,0.040065
-0.056651,0.043806,0.016455,-0.015896,-0.077875,-0.031113,0.041678
-0.058024,0.045034,0.017166,-0.016361,-0.080234,-0.032087,0.043074
-0.059266,0.046060,0.017776,-0.016755,-0.082184,-0.032890,0.044260
-0.060367,0.046888,0.018294,-0.017081,-0.083736,-0.033525,0.045241
-0.061298,0.047525,0.018735,-0.017340,-0.084903,-0.033999,0.046022
-0.062018,0.047975,0.019122,-0.017536,-0.085696,-0.034318,0.046611
-0.062483,0.048246,0.019477,-0.017670,-0.086127,-0.034487,0.047012
-0.062657,0.048343,0.019823,-0.017744,-0.086208,-0.034513,0.047234
-0.062516,0.048274,0.020176,-0.017758,-0.085952,-0.034400,0.047280
-0.062047,0.048039,0.020537,-0.017718,-0.085369,-0.034158,0.047158
-0.061261,0.047646,0.020909,-0.017625,-0.084475,-0.033791,0.046872
-0.060192,0.047101,0.021290,-0.017477,-0.083283,-0.033303,0.046429
-0.058881,0.046409,0.021663,-0.017277,-0.081806,-0.032699,0.045836
-0.057370,0.045575,0.022010,-0.017028,-0.080060,-0.031986,0.045096
-0.055707,0.044603,0.022315,-0.016730,-0.078060,-0.031170,0.044217
-0.053931,0.043501,0.022564,-0.016384,-0.075822,-0.030255,0.043204
-0.052061,0.042274,0.022745,-0.015991,-0.073363,-0.029249,0.042062
-0.050107,0.040926,0.022852,-0.015552,-0.070698,-0.028158,0.040799
-0.048027,0.039437,0.022855,-0.015093,-0.067840,-0.027008,0.039413
-0.045933,0.037901,0.022878,-0.014537,-0.064812,-0.025749,0.037930
-0.043341,0.035983,0.022476,-0.014198,-0.061587,-0.024563,0.036300
-0.040722,0.034143,0.022239,-0.013635,-0.058307,-0.023257,0.034602
-0.038331,0.032425,0.022221,-0.012873,-0.054876,-0.021768,0.032844
-0.035692,0.030478,0.022024,-0.012181,-0.051309,-0.020313,0.030976
-0.032914,0.028443,0.021750,-0.011459,-0.047643,-0.018829,0.029027
-0.030066,0.026328,0.021399,-0.010708,-0.043882,-0.017312,0.027004
-0.027179,0.024138,0.020953,-0.009928,-0.040044,-0.015768,0.024912
-0.024281,0.021883,0.020401,-0.009116,-0.036141,-0.014202,0.022756
-0.021383,0.019567,0.019730,-0.008276,-0.032186,-0.012620,0.020543
-0.018482,0.017197,0.018940,-0.007409,-0.028192,-0.011025,0.018279
-0.015574,0.014781,0.018040,-0.006515,-0.024165,-0.009420,0.015970
-0.012645,0.012322,0.017036,-0.005599,-0.020114,-0.007811,0.013621
-0.009692,0.009828,0.015938,-0.004663,-0.016044,-0.006198,0.011239
-0.006723,0.007305,0.014748,-0.003708,-0.011962,-0.004585,0.008831
-0.003752,0.004761,0.013461,-0.002736,-0.007874,-0.002974,0.006401
-0.000796,0.002201,0.012073,-0.001751,-0.003788,-0.001366,0.003956
0.002136,-0.000368,0.010580,-0.000754,0.000289,0.000236,0.001501
0.005040,-0.002940,0.008986,0.000250,0.004350,0.001829,-0.000958
0.009844,-0.006914,0.008553,0.001633,0.010552,0.004286,-0.004391
0.011340,-0.008570,0.005179,0.002474,0.013208,0.005301,-0.006350
0.014163,-0.011103,0.003340,0.003483,0.017192,0.006861,-0.008780
0.016957,-0.013609,0.001447,0.004488,0.021141,0.008407,-0.011189
0.019714,-0.016083,-0.000490,0.005483,0.025051,0.009939,-0.013571
0.022432,-0.018516,-0.002460,0.006466,0.028916,0.011453,-0.015920
0.025105,-0.020903,-0.004450,0.007434,0.032729,0.012949,-0.018230
0.027731,-0.023236,-0.006445,0.008383,0.036484,0.014423,-0.020495
0.030307,-0.025510,-0.008432,0.009309,0.040175,0.015875,-0.022709
0.032826,-0.027717,-0.010398,0.010209,0.043794,0.017300,-0.024866
0.035285,-0.029850,-0.012328,0.011081,0.047334,0.018696,-0.026961
0.037678,-0.031905,-0.014211,0.011920,0.050786,0.020060,-0.028987
0.039998,-0.033873,-0.016035,0.012723,0.054139,0.021387,-0.030939
0.042240,-0.035749,-0.017787,0.013488,0.057384,0.022674,-0.032811
0.044395,-0.037527,-0.019457,0.014212,0.060510,0.023916,-0.034596
0.046457,-0.039200,-0.021036,0.014892,0.063504,0.025109,-0.036289
0.048417,-0.040762,-0.022516,0.015526,0.066356,0.026247,-0.037884
0.050266,-0.042208,-0.023888,0.016111,0.069052,0.027326,-0.039375
0.051995,-0.043531,-0.025147,0.016644,0.071579,0.028339,-0.040756
0.053594,-0.044726,-0.026287,0.017124,0.073923,0.029282,-0.042021
0.055052,-0.045786,-0.027303,0.017549,0.076070,0.030147,-0.043165
0.056359,-0.046707,-0.028192,0.017916,0.078005,0.030931,-0.044181
0.057504,-0.047482,-0.028950,0.018224,0.079714,0.031625,-0.045063
0.058475,-0.048105,-0.029576,0.018470,0.081182,0.032225,-0.045806
0.059261,-0.048571,-0.030068,0.018654,0.082395,0.032724,-0.046405
0.059849,-0.048874,-0.030425,0.018773,0.083337,0.033117,-0.046852
0.060231,-0.049009,-0.030647,0.018826,0.083995,0.033397,-0.047142
0.060394,-0.048970,-0.030734,0.018810,0.084353,0.033559,-0.047269
0.060327,-0.048751,-0.030685,0.018725,0.084398,0.033596,-0.047227
0.060019,-0.048347,-0.030500,0.018567,0.084116,0.033504,-0.047011
0.059461,-0.047751,-0.030179,0.018336,0.083494,0.033276,-0.046614
0.058643,-0.046958,-0.029722,0.018030,0.082518,0.032907,-0.046031
0.057555,-0.045963,-0.029129,0.017646,0.081176,0.032393,-0.045255
0.056190,-0.044759,-0.028398,0.017183,0.079455,0.031728,-0.044281
0.054537,-0.043340,-0.027530,0.016638,0.077344,0.030908,-0.043103
0.052591,-0.041700,-0.026521,0.016010,0.074831,0.029927,-0.041714
0.050344,-0.039834,-0.025371,0.015296,0.071905,0.028782,-0.040110
0.047788,-0.037735,-0.024077,0.014494,0.068556,0.027468,-0.038283
0.044919,-0.035398,-0.022638,0.013602,0.064773,0.025981,-0.036229
0.041730,-0.032815,-0.021049,0.012616,0.060545,0.024317,-0.033941
0.038215,-0.029981,-0.019308,0.011536,0.055864,0.022472,-0.031413
0.034372,-0.026890,-0.017412,0.010358,0.050720,0.020443,-0.028640
0.030193,-0.023535,-0.015357,0.009080,0.045103,0.018225,-0.025615
0.025677,-0.019910,-0.013140,0.007700,0.039005,0.015815,-0.022333
0.020818,-0.016009,-0.010757,0.006214,0.032416,0.013209,-0.018787
0.015612,-0.011826,-0.008205,0.004621,0.025326,0.010404,-0.014972
0.010056,-0.007353,-0.005481,0.002917,0.017728,0.007396,-0.010882
0.004147,-0.002588,-0.002580,0.001098,0.009611,0.004182,-0.006513
-0.001060,0.000833,0.000449,-0.000894,0.002976,0.002551,-0.002737
-0.002773,0.000966,0.001632,-0.000773,0.001037,0.001966,-0.001021
-0.002276,0.000305,0.001025,-0.000103,0.000350,0.000689,-0.000384
-0.001051,-0.000030,0.000257,0.000113,0.000005,0.000021,-0.000152
0.000018,-0.000064,-0.000099,0.000068,-0.000060,-0.000115,-0.000057
0.000545,-0.000019,-0.000164,0.000003,-0.000019,-0.000077,-0.000015
0.000558,0.000007,-0.000125,-0.000017,0.000009,-0.000034,-0.000001
0.000304,0.000009,-0.000063,-0.000011,0.000009,-0.000011,0.000001
0.000033,0.000003,-0.000010,-0.000001,0.000001,0.000001,-0.000000
-0.000119,-0.000000,0.000022,0.000003,-0.000003,0.000008,-0.000002
-0.000139,-0.000001,0.000031,0.000003,-0.000003,0.000008,-0.000002
-0.000084,0.000000,0.000023,0.000001,-0.000001,0.000005,-0.000001
-0.000017,0.000001,0.000010,-0.000000,0.000001,0.000001,-0.000000
0.000024,0.000001,0.000000,-0.000001,0.000001,-0.000001,0.000000
0.000033,0.000001,-0.000003,-0.000001,0.000001,-0.000002,0.000000
0.000022,0.000001,-0.000002,-0.000001,0.000000,-0.000001,0.000000
0.000005,0.000001,0.000001,-0.000000,0.000000,-0.000000,0.000000
-0.000005,0.000001,0.000004,-0.000000,0.000000,0.000000,-0.000000
-0.000009,0.000001,0.000005,-0.000000,0.000000,0.000001,-0.000000
-0.000006,0.000001,0.000005,-0.000000,0.000000,0.000000,-0.000000
-0.000003,0.000001,0.000004,-0.000000,0.000000,0.000000,-0.000000
