0.223492,-0.126199,0.433923,-0.143589,-2.052909,1.880958,9.043520
0.258853,-0.127211,0.513887,-0.129655,-2.460808,2.280316,10.879541
0.294736,-0.127638,0.598970,-0.114542,-2.892448,2.703196,12.827737
0.330507,-0.127519,0.689107,-0.098394,-3.344764,3.146563,14.873857
0.365423,-0.126893,0.784396,-0.081368,-3.814767,3.607458,17.003997
0.398648,-0.125802,0.885071,-0.063631,-4.299534,4.082999,19.204601
0.429291,-0.124293,0.991462,-0.045353,-4.796196,4.570386,21.462443
0.456478,-0.122412,1.103910,-0.026705,-5.301923,5.066902,23.764630
0.479435,-0.120200,1.222665,-0.007854,-5.813908,5.569922,26.098600
0.497583,-0.117693,1.347775,0.011052,-6.329351,6.076921,28.452118
0.510610,-0.114920,1.478997,0.029886,-6.845448,6.585477,30.813284
0.518515,-0.111898,1.615753,0.048545,-7.359386,7.093276,33.170534
0.521597,-0.108632,1.757136,0.066953,-7.868352,7.598115,35.512643
0.520407,-0.105124,1.901973,0.085050,-8.369535,8.097888,37.828733
0.515656,-0.101364,2.048933,0.102802,-8.860165,8.590599,40.108276
0.508131,-0.097341,2.196627,0.120172,-9.337518,9.074334,42.341110
0.498611,-0.093047,2.343705,0.137125,-9.798949,9.547267,44.517454
0.487802,-0.088473,2.488929,0.153619,-10.241913,10.007650,46.627930
0.476308,-0.083614,2.631213,0.169606,-10.663987,10.453817,48.663592
0.464608,-0.078471,2.769635,0.185028,-11.062890,10.884173,50.615963
0.453063,-0.073040,2.903433,0.199834,-11.436504,11.297216,52.477068
0.441931,-0.067324,3.031980,0.213956,-11.782888,11.691515,54.239474
0.431372,-0.061324,3.154786,0.227344,-12.100317,12.065734,55.896329
0.421488,-0.055056,3.271411,0.239907,-12.387247,12.418591,57.441394
0.412317,-0.048524,3.381512,0.251594,-12.642380,12.748923,58.869075
0.403844,-0.041706,3.484814,0.262418,-12.864678,13.055700,60.174452
0.396026,-0.034590,3.581084,0.272395,-13.053342,13.337995,61.353283
0.388801,-0.027158,3.670091,0.281531,-13.207842,13.594930,62.402038
0.361024,0.036582,3.816344,0.421042,-13.383642,13.924181,63.323849
0.368169,0.008636,3.839862,0.345950,-13.421808,14.068605,64.097493
0.372777,-0.011601,3.887592,0.283717,-13.462408,14.191296,64.743119
0.365994,0.002292,3.943374,0.301925,-13.476353,14.349581,65.248822
0.351163,0.033359,4.010044,0.360935,-13.469786,14.512288,65.615394
0.356408,0.016764,4.029494,0.301749,-13.408494,14.553132,65.850463
0.342770,0.045236,4.076375,0.351797,-13.335789,14.652349,65.942675
0.346416,0.032719,4.081174,0.300301,-13.214437,14.643109,65.906891
0.333573,0.058653,4.107257,0.341731,-13.080044,14.677976,65.730586
0.336406,0.046252,4.091307,0.288862,-12.898930,14.610655,65.431286
0.330611,0.054275,4.083935,0.285071,-12.701997,14.553472,64.999432
0.324669,0.061810,4.067015,0.279136,-12.480536,14.465899,64.442630
0.318316,0.069224,4.041005,0.272385,-12.236341,14.349527,63.763827
0.311587,0.076260,4.005595,0.264390,-11.970753,14.204339,62.966506
0.304131,0.083680,3.961946,0.257153,-11.686224,14.032324,62.054171
0.296097,0.090963,3.909519,0.249658,-11.383889,13.833208,61.030782
0.287473,0.098045,3.848485,0.241945,-11.065392,13.607612,59.900422
0.278250,0.104873,3.779080,0.234089,-10.732375,13.356285,58.667350
0.268431,0.111390,3.701582,0.226159,-10.386451,13.080053,57.335998
0.258027,0.117543,3.616307,0.218220,-10.029187,12.779822,55.910970
0.247058,0.123276,3.523607,0.210330,-9.662103,12.456583,54.397037
0.235554,0.128536,3.423865,0.202540,-9.286663,12.111408,52.799147
0.223552,0.133274,3.317501,0.194895,-8.904278,11.745452,51.122427
0.211099,0.137443,3.204959,0.187437,-8.516304,11.359951,49.372196
0.198245,0.141002,3.086716,0.180196,-8.124038,10.956220,47.553969
0.185050,0.143914,2.963272,0.173200,-7.728729,10.535656,45.673475
0.171527,0.146188,2.835184,0.166689,-7.331482,10.100014,43.736575
